image,Accuracy,IoU,Precision,Recall,Dice,AUC,run_name,num_samples,run,rep,wandb_group,model_class,model_type,stage,experiment,is_mock,weights
39,0.9559222459793092,0.1987477242946624,0.3921881318092346,0.2872154116630554,0.3315922617912292,0.8430557876843962,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:2,2,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:2,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
54,0.977133333683014,0.3450031876564026,0.8383604288101196,0.3695874512195587,0.5130146741867065,0.9780212213447936,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:2,2,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:2,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
59,0.9667999744415284,0.4996651113033294,0.7533451318740845,0.5973973870277405,0.6663689017295837,0.95613843477028,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:2,2,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:2,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
64,0.9769111275672911,0.6412292718887329,0.8195057511329651,0.7466827630996704,0.7814012169837952,0.9847579121260488,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:2,2,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:2,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
65,0.9660221934318542,0.3837162554264068,0.893058180809021,0.4021968841552734,0.5546169281005859,0.954232614641042,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:2,2,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:2,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
74,0.9607333540916444,0.570595383644104,0.652947723865509,0.8189745545387268,0.7265975475311279,0.981150481081174,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:2,2,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:2,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
8,0.9538666605949402,0.18154938519001,0.5130919218063354,0.2193379402160644,0.3073073029518127,0.9182475272407324,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:2,2,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:2,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
85,0.9668444395065308,0.6401784420013428,0.7097593545913696,0.8672002553939819,0.7806205153465271,0.987506847989012,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:2,2,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:2,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
9,0.9714666604995728,0.5786710381507874,0.6999404430389404,0.7695832252502441,0.7331116199493408,0.9735288312096062,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:2,2,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:2,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
90,0.9647555351257324,0.3428630530834198,0.8053528070449829,0.37384232878685,0.5106448531150818,0.8400234493593859,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:2,2,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:2,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
1,0.983644425868988,0.6833727955818176,0.7854140996932983,0.8402538895606995,0.811909019947052,0.992070965444862,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:20,20,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
101,0.9778888821601868,0.643241286277771,0.706021249294281,0.8785504698753357,0.7828933000564575,0.9929747410278286,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:20,20,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
104,0.9753777980804444,0.5317980051040649,0.6025856137275696,0.8190693259239197,0.6943448185920715,0.9883908466032582,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:20,20,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
116,0.9676333069801332,0.533397376537323,0.5866807699203491,0.8545034527778625,0.6957066655158997,0.9842955378012496,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:20,20,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
118,0.9781222343444824,0.6208357214927673,0.7950678467750549,0.73911052942276,0.766068696975708,0.9791491330080654,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:20,20,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
17,0.9773777723312378,0.6038139462471008,0.7881636023521423,0.7207897901535034,0.7529726028442383,0.9742845609096736,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:20,20,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
20,0.9731444716453552,0.6951311826705933,0.7813696265220642,0.8629814982414246,0.8201503157615662,0.9911765314102652,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:20,20,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
21,0.9812555313110352,0.6781762838363647,0.7673214077949524,0.8537464141845703,0.8082301020622253,0.9940549915038034,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:20,20,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
31,0.9769555330276488,0.5811793208122253,0.6597890853881836,0.8298731446266174,0.7351213097572327,0.9905887500679122,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:20,20,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
33,0.9871777892112732,0.708953320980072,0.7972206473350525,0.8649230599403381,0.8296930193901062,0.9964063187763246,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:20,20,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
34,0.982711136341095,0.6054766774177551,0.6935811638832092,0.8265835642814636,0.7542640566825867,0.99396250779597,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:20,20,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
39,0.9407555460929872,0.3634192943572998,0.380785584449768,0.8884997367858887,0.5330998301506042,0.9727659347227942,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:20,20,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
54,0.9820111393928528,0.5590958595275879,0.735315203666687,0.6999658942222595,0.7172052264213562,0.991312663496963,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:20,20,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
59,0.9762444496154784,0.6148441433906555,0.8599143624305725,0.683283269405365,0.7614904046058655,0.99256288463041,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:20,20,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
64,0.9757221937179564,0.6260482668876648,0.8080406188964844,0.7354242205619812,0.7700241804122925,0.9888079765302944,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:20,20,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
65,0.973966658115387,0.5951269865036011,0.7658438682556152,0.7275031805038452,0.7461813688278198,0.9883184322277586,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:20,20,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
74,0.9682444334030152,0.6392325162887573,0.6982901096343994,0.8831531405448914,0.7799168229103088,0.9899429364025564,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:20,20,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
8,0.9725221991539,0.5564920902252197,0.6926339268684387,0.7389854788780212,0.7150593400001526,0.9801409381748696,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:20,20,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
85,0.9726999998092652,0.6738784313201904,0.7824009656906128,0.8293041586875916,0.8051701188087463,0.9896145016362534,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:20,20,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
9,0.97979998588562,0.6451990604400635,0.8593709468841553,0.7213615775108337,0.7843416333198547,0.985813353074642,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:20,20,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
90,0.970877766609192,0.5302025675773621,0.7197080254554749,0.6681725978851318,0.6929835081100464,0.9763333053006542,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:20,20,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
1,0.9629444479942322,0.4318569004535675,0.5482266545295715,0.6704575419425964,0.6032123565673828,0.930873806560616,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:4,4,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
101,0.962077796459198,0.1980733126401901,0.8305418491363525,0.2064152806997299,0.3306530714035034,0.7343574349252777,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:4,4,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
104,0.9807222485542296,0.5600912570953369,0.7172077894210815,0.718841552734375,0.7180237174034119,0.9816814510446245,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:4,4,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
116,0.974844455718994,0.503943920135498,0.7751938104629517,0.5901975631713867,0.6701631546020508,0.9677767591613808,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:4,4,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
118,0.9578222036361694,0.1738846600055694,0.7742248177528381,0.1831728518009185,0.2962551116943359,0.6573796688146138,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:4,4,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
17,0.9702000021934508,0.413514107465744,0.8758684396743774,0.4392566680908203,0.5850866436958313,0.9862376500837348,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:4,4,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
20,0.9650999903678894,0.5675936341285706,0.8244351148605347,0.6456310749053955,0.7241591215133667,0.969203765875629,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:4,4,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
21,0.9682111144065856,0.5381759405136108,0.6214352250099182,0.8006724119186401,0.6997586488723755,0.9759090820221964,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:4,4,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
31,0.9698110818862916,0.3178508579730987,0.7108365893363953,0.3650518953800201,0.4823775887489319,0.9388447449033264,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:4,4,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
33,0.968922197818756,0.4482146501541137,0.5553654432296753,0.6990769505500793,0.6189892292022705,0.9527633819552204,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:4,4,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
34,0.9741666913032532,0.5037353038787842,0.5678536891937256,0.8168916702270508,0.6699787378311157,0.9849564445888912,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:4,4,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
39,0.9534888863563538,0.3596450984477997,0.4304284155368805,0.686223030090332,0.5290278792381287,0.9634099657897718,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:4,4,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
54,0.9808777570724488,0.5112184286117554,0.7537688612937927,0.613706111907959,0.6765645742416382,0.9866274766644062,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:4,4,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
59,0.9449222087860109,0.3065192997455597,0.5043738484382629,0.4386386275291443,0.4692151248455047,0.7478373073385133,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:4,4,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
64,0.9569555521011353,0.3970428109169006,0.637431263923645,0.5128669142723083,0.5684046149253845,0.9231566538681026,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:4,4,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
65,0.9720222353935242,0.5514784455299377,0.7786720395088196,0.6539924144744873,0.710906982421875,0.9682698625344136,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:4,4,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
74,0.9510555267333984,0.3509650826454162,0.6934497952461243,0.415416806936264,0.5195768475532532,0.8745088758039623,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:4,4,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
8,0.9658555388450624,0.4802976548671722,0.6236276030540466,0.6763514876365662,0.6489203572273254,0.9594524164075682,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:4,4,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
85,0.957444429397583,0.4995426535606384,0.7140455842018127,0.6244691014289856,0.6662600040435791,0.9351198761562184,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:4,4,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
9,0.9621999859809875,0.491251677274704,0.6095750331878662,0.7167794108390808,0.6588447690010071,0.9669780317203498,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:4,4,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
90,0.9591222405433656,0.3276681303977966,0.6317829489707947,0.40501469373703,0.4935994446277618,0.8023949956391054,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:4,4,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
1,0.9778888821601868,0.5384972095489502,0.8138801455497742,0.6141232252120972,0.7000301480293274,0.9686658641632402,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:6,6,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:6,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
101,0.9742222428321838,0.5442042946815491,0.7335805296897888,0.678256630897522,0.7048345804214478,0.9759264484308956,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:6,6,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:6,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
104,0.9814333319664,0.5494742393493652,0.7621541023254395,0.6631955504417419,0.7092396020889282,0.9915215916421912,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:6,6,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:6,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
116,0.9748333096504213,0.5896739363670349,0.6672816872596741,0.835257887840271,0.7418803572654724,0.9889418161718464,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:6,6,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:6,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
118,0.9547666907310486,0.1146150529384613,0.6906946301460266,0.1208161413669586,0.2056585401296615,0.8856984751045578,resnet18_unet_weights_id:imagenet_run:5_rep:3_ns:6,6,5,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:6,resnet18_unet,IN-UNet18,finetune,multi_finetune_on_dca1_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
