run_name,num_samples,run,rep,wandb_group,model_class,Accuracy,IoU,Precision,Recall,Dice,AUC,model_type,stage,experiment,is_mock,weights
resnet18_unet_weights_id:FromScratch_run:3_rep:2_ns:1,1,3,2,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:1,resnet18_unet,0.9670955006281536,0.6636354152361552,0.7979787834485372,0.8048641109466552,0.7959185798962911,0.979691783921886,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:2_ns:10,10,3,2,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:10,resnet18_unet,0.9796385916074116,0.7770032223065694,0.904861782391866,0.8475277924537659,0.8735023077328999,0.9931075123120692,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:2_ns:12,12,3,2,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:12,resnet18_unet,0.9800764306386311,0.7810084978739421,0.899948533376058,0.8560663549105326,0.8764418133099874,0.99312698589088,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:2_ns:14,14,3,2,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:14,resnet18_unet,0.9797728761037192,0.7810101024309795,0.8950122706095378,0.8606930915514628,0.8761739762624104,0.9927513901986657,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:2_ns:16,16,3,2,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:16,resnet18_unet,0.9797889995574952,0.7816475701332092,0.8917660959561666,0.8647227056821187,0.8766552058855692,0.9932393132593076,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:2_ns:18,18,3,2,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:18,resnet18_unet,0.980102568467458,0.7812063606580099,0.9149247399965922,0.8436589805285136,0.8761878784497579,0.9933250573231588,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:2_ns:2,2,3,2,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:2,resnet18_unet,0.9698505385716756,0.6931959247589111,0.8014982783794403,0.8435448328653972,0.8170746620496114,0.9855041024073872,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:2_ns:20,20,3,2,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:20,resnet18_unet,0.9790968322753906,0.7739412180582682,0.8929996887842814,0.8546788517634074,0.8715713739395141,0.993021986320308,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:2_ns:4,4,3,2,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:4,resnet18_unet,0.9772505680720012,0.7537522371610006,0.8861087600390116,0.8361380410194397,0.8586241920789083,0.987980219077081,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:2_ns:6,6,3,2,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:6,resnet18_unet,0.9779499904314676,0.7630249277750651,0.8727294580141703,0.8620134290059408,0.8646583525339763,0.9902670652096396,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:2_ns:8,8,3,2,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:8,resnet18_unet,0.9778984554608664,0.7610926349957784,0.8861293983459473,0.8448768083254496,0.8633871078491211,0.9878882231512124,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:3_ns:1,1,3,3,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:1,resnet18_unet,0.9577938938140867,0.5252185483401021,0.8231710513432821,0.597575587866207,0.6684491406629482,0.8932614906723114,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:3_ns:10,10,3,3,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:10,resnet18_unet,0.9797654485702516,0.7795208462079366,0.898679854075114,0.8563072244326274,0.8752165349324544,0.9930324365437732,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:3_ns:12,12,3,3,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:12,resnet18_unet,0.9802025508880616,0.7834926350911459,0.8989978853861491,0.8598510122299194,0.8779463322957357,0.993481143893123,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:3_ns:14,14,3,3,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:14,resnet18_unet,0.9797665588061016,0.7796533449490866,0.8980794191360474,0.8562566375732422,0.8753190143903097,0.9924078790185464,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:3_ns:16,16,3,3,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:16,resnet18_unet,0.9791045888264974,0.7745684933662415,0.889030803044637,0.8590929349263509,0.871876060962677,0.9923062367658942,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:3_ns:18,18,3,3,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:18,resnet18_unet,0.980230685075124,0.7827898740768433,0.9124331943194072,0.8478448287645975,0.8771903729438781,0.9934117295660694,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:3_ns:2,2,3,3,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:2,resnet18_unet,0.9711036785443624,0.6934388069311778,0.8305278972784678,0.8123950600624085,0.8173616321881613,0.984876033802069,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:3_ns:20,20,3,3,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:20,resnet18_unet,0.977577002843221,0.7595884267489116,0.8860685467720032,0.8436489820480346,0.8621903133392333,0.9921595776891858,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:3_ns:4,4,3,3,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:4,resnet18_unet,0.976700287659963,0.7467637979984283,0.8894787601629893,0.8262111314137777,0.8535330828030904,0.9870763752045004,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:3_ns:6,6,3,3,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:6,resnet18_unet,0.9781719851493836,0.7640570600827535,0.8785489233334859,0.8570869747797648,0.8653835264841715,0.990418164770151,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:3_ns:8,8,3,3,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:8,resnet18_unet,0.9784246365229288,0.7650914414723714,0.8948650248845418,0.8413237897555034,0.8659902540842692,0.9891813340542038,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:1_ns:1,1,4,1,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:1,resnet18_unet,0.9686663015683492,0.6860723368326823,0.8005516465504964,0.8432388909657796,0.8122570657730103,0.9873186624532104,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:1_ns:10,10,4,1,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:10,resnet18_unet,0.9800630919138592,0.7814401197433472,0.9038179421424866,0.852866621017456,0.8766329606374105,0.9929914260441122,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:1_ns:12,12,4,1,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:12,resnet18_unet,0.9798466873168944,0.7788349223136902,0.9043944478034972,0.8499020091692606,0.8749105270703633,0.993074349885101,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:1_ns:14,14,4,1,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:14,resnet18_unet,0.9790423520406089,0.7730974888801575,0.8935791524251302,0.8523596167564392,0.8711909826596578,0.9925170596631088,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:1_ns:16,16,4,1,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:16,resnet18_unet,0.9792824880282084,0.7766241717338562,0.8943074949582418,0.8562184842427571,0.8732980505625407,0.9915818838128624,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:1_ns:18,18,4,1,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:18,resnet18_unet,0.97927627881368,0.7751462205251058,0.8971130124727885,0.8513289682070414,0.8724133753776551,0.993324895652496,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:1_ns:2,2,4,1,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:2,resnet18_unet,0.9759221331278484,0.7435119652748108,0.8743312374750773,0.8358023738861085,0.8512595987319946,0.9849619466840428,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:1_ns:20,20,4,1,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:20,resnet18_unet,0.9790368413925172,0.7722113450368245,0.8980856776237488,0.8465861900647481,0.8705082281430563,0.992464181499606,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:1_ns:4,4,4,1,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:4,resnet18_unet,0.9709836721420289,0.7085550987720489,0.7982862464586894,0.8768479482332865,0.8277422245343526,0.9898910050052624,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:1_ns:6,6,4,1,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:6,resnet18_unet,0.978354259332021,0.7669831840197245,0.8823715051015218,0.8563853542009989,0.8671418197949727,0.9905764239286644,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:1_ns:8,8,4,1,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:8,resnet18_unet,0.9780528076489766,0.7612596535682679,0.8964623634020488,0.8367196861902872,0.8630956069628397,0.9890251365049836,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:2_ns:1,1,4,2,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:1,resnet18_unet,0.9621744004885356,0.6529528737068176,0.7642088754971822,0.8426506503423055,0.7856876802444458,0.9841312040206612,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:2_ns:10,10,4,2,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:10,resnet18_unet,0.979499081770579,0.7753165666262308,0.900135513941447,0.8491328700383505,0.8727274632453919,0.9930325192915872,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:2_ns:12,12,4,2,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:12,resnet18_unet,0.9797093574206034,0.7762241872151693,0.909059137503306,0.8428291074434916,0.8732643866539002,0.9927574085357485,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:2_ns:14,14,4,2,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:14,resnet18_unet,0.979852573076884,0.7803709085782369,0.8984469723701477,0.8571059807141622,0.8758456222216289,0.9936208327365406,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:2_ns:16,16,4,2,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:16,resnet18_unet,0.9796115771929425,0.7792214012145996,0.8963762593269348,0.8571931115786234,0.8750127712885539,0.9917914442181388,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:2_ns:18,18,4,2,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:18,resnet18_unet,0.9802698739369712,0.7832944663365682,0.9053612248102824,0.8538274677594503,0.8776909375190735,0.993784285320177,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:2_ns:2,2,4,2,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:2,resnet18_unet,0.9749853642781576,0.730611496369044,0.8833603342374166,0.8125109151999156,0.8422671429316203,0.9811708076851156,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:2_ns:20,20,4,2,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:20,resnet18_unet,0.980150605837504,0.7826677473386129,0.902868611017863,0.8552990778287252,0.8773040596644084,0.9932401382898944,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:2_ns:4,4,4,2,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:4,resnet18_unet,0.9706267547607422,0.7080514721075694,0.7905337564150492,0.8859506098429362,0.8271238096555074,0.99021325937168,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:2_ns:6,6,4,2,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:6,resnet18_unet,0.9780260292689006,0.7652166302998861,0.8697931369145712,0.8666909623146057,0.8660136890411377,0.9901725367590865,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:2_ns:8,8,4,2,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:8,resnet18_unet,0.9778756801287332,0.7587607709566752,0.8950528868039449,0.8347663235664368,0.8617793416976929,0.988898957500436,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:3_ns:1,1,4,3,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:1,resnet18_unet,0.9687417387962342,0.6844060961405436,0.8053836894035339,0.8383242336908976,0.8112821316719055,0.9851049225810108,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:3_ns:10,10,4,3,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:10,resnet18_unet,0.9796490478515624,0.7776495774586996,0.897886848449707,0.853793953259786,0.8741546599070231,0.993130070923285,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:3_ns:12,12,4,3,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:12,resnet18_unet,0.9799015029271444,0.7793757144610087,0.905717794895172,0.8495764740308126,0.8750570702552796,0.9929102403998944,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:3_ns:14,14,4,3,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:14,resnet18_unet,0.9802021423975626,0.7828270069758098,0.9008968846003216,0.8579086097081502,0.8774230122566223,0.9935632597776302,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:3_ns:16,16,4,3,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:16,resnet18_unet,0.9794773435592652,0.7775643603006999,0.897305334409078,0.855017766157786,0.8739319086074829,0.992171737310483,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:3_ns:18,18,4,3,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:18,resnet18_unet,0.980519942442576,0.7861343653996785,0.9033605440457662,0.8594002556800843,0.8793740638097127,0.9939154117949652,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:3_ns:2,2,4,3,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:2,resnet18_unet,0.9753739031155904,0.7292853120962779,0.8979434283574422,0.7982071328163147,0.8413620813687642,0.982004706318838,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:3_ns:20,20,4,3,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:20,resnet18_unet,0.9802818632125856,0.7830584049224854,0.9086115392049152,0.8507284212112427,0.8774869108200073,0.9933793152780278,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:3_ns:4,4,4,3,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:4,resnet18_unet,0.9686520147323608,0.6988292531172434,0.7775889583428701,0.8926548560460409,0.8195321416854858,0.9904232315974788,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:3_ns:6,6,4,3,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:6,resnet18_unet,0.9782793855667116,0.7648853635787964,0.8847927729288737,0.8513230895996093,0.8659700115521749,0.9899424436331488,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:4_rep:3_ns:8,8,4,3,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:8,resnet18_unet,0.9782329138120016,0.762817276318868,0.8965747745831808,0.8379388515154521,0.8643930649757385,0.9888413798180904,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:5_rep:1_ns:1,1,5,1,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:1,resnet18_unet,0.9647292598088584,0.6002931853135427,0.9438115270932516,0.6260776948928833,0.7432539367675781,0.9419224127010044,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:5_rep:1_ns:10,10,5,1,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:10,resnet18_unet,0.9793948229153951,0.7766882554690043,0.8958193302154541,0.8545611707369486,0.8733754968643188,0.9925116610755088,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:FromScratch_run:5_rep:1_ns:12,12,5,1,resnet18_unet | lr:0.01 | weights_id:FromScratch | n_samples:12,resnet18_unet,0.9791773509979248,0.7712442644437154,0.9043506161371868,0.8425081888834636,0.8697757816314697,0.9924460210425632,UNet18,scratch,multi_train_scratch_octa2d_unet18_lr_e-2_ignore_class_weights,False,
